"OysterID","Date","Section","StationName","Station","TotalWeight","TarePanWeight","TissueWetWeight","ShellWetWeight","TissueDryWeight","ShellDryWeight","FinalTissueWt","CI","Temperature","Salinity","DO","pH","Group","Year","YearF","GroupYear","pre.post","pre.post.group","GYD"
"ABWC1709-08",2017-09-05,"W","Paradise Flats",1,"94.89",1,"11.09","78.09",2.21,72.45,1.21,1.67011732229124,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1709-09",2017-09-05,"W","Paradise Flats",1,"33.83",1.01,"5.71","26.17",1.67,23.36,0.66,2.82534246575342,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1709-10",2017-09-05,"W","Paradise Flats",1,"43.51",1.02,"6.17","31.99",1.72,30.35,0.7,2.30642504118616,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1709-11",2017-09-05,"W","Paradise Flats",1,"66.37",0.97,"9.64","52.55",2,47.4,1.03,2.17299578059072,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1709-12",2017-09-05,"W","Paradise Flats",1,"112.15",0.96,"13.46","91.53",2.37,82.15,1.41,1.71637248934875,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1709-13",2017-09-05,"W","Paradise Flats",1,"61.73",0.97,"6.44","52.75",1.59,49.89,0.62,1.24273401483263,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1709-14",2017-09-05,"W","Paradise Flats",1,"92.2",1.01,"11.59","73.23",1.92,68.81,0.91,1.32248219735504,28.8,18.59,7.33,8.31,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-09-05"
"ABWC1708-13",2017-08-02,"W","Cabbage Top",2,"102.31",0.94,"9.69","82.14",2.29,77.2,1.35,1.74870466321244,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-14",2017-08-02,"W","Cabbage Top",2,"112.91",0.99,"8.75","92.93",2.03,89.83,1.04,1.15774240231548,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-15",2017-08-02,"W","Cabbage Top",2,"125.77",0.97,"10.82","110.06",2.49,105.83,1.52,1.43626570915619,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-16",2017-08-02,"W","Cabbage Top",2,"70.13",0.94,"7.19","56.71",1.86,52.54,0.92,1.75104682146936,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-17",2017-08-02,"W","Cabbage Top",2,"84.28",0.95,"10.87","61.68",2.06,56.89,1.11,1.95113376691862,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-18",2017-08-02,"W","Cabbage Top",2,"33.37",0.96,"3.63","28.56",1.35,26.56,0.39,1.4683734939759,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-19",2017-08-02,"W","Cabbage Top",2,"51.64",0.97,"5.8","40.45",1.58,37.84,0.61,1.61205073995772,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-20",2017-08-02,"W","Cabbage Top",2,"65.48",0.96,"10.58","49.82",2.06,46.61,1.1,2.36000858184939,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-21",2017-08-02,"W","Cabbage Top",2,"69.35",0.97,"7.24","59.4",1.71,55.56,0.74,1.33189344852412,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-22",2017-08-02,"W","Cabbage Top",2,"43.74",0.96,"4.63","36.97",1.45,35.82,0.49,1.3679508654383,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-23",2017-08-02,"W","Cabbage Top",2,"42.25",0.97,"6.58","32.89",1.79,31.16,0.82,2.63157894736842,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-24",2017-08-02,"W","Cabbage Top",2,"30.05",0.99,"3.59","24.83",1.42,23.37,0.43,1.83996576807873,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-25",2017-08-02,"W","Cabbage Top",2,"83.87",0.97,"6.42","71.09",1.71,69.13,0.74,1.0704469839433,28.8,13.57,7.92,8.27,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-01",2017-08-02,"W","Paradise Flats",1,"60.09",0.97,"6.64","48.97",1.73,45.65,0.76,1.66484118291347,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-02",2017-08-02,"W","Paradise Flats",1,"104.15",0.96,"7.94","86.91",2.02,79.53,1.06,1.33283037847353,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-03",2017-08-02,"W","Paradise Flats",1,"124.31",0.97,"17.77","89.35",3.1,80.43,2.13,2.64826557254756,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-04",2017-08-02,"W","Paradise Flats",1,"105.11",0.95,"14.1","71.35",2.9,63.33,1.95,3.07910942681194,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-05",2017-08-02,"W","Paradise Flats",1,"141.65",0.99,"16.08","107.5",2.88,98.28,1.89,1.92307692307692,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-06",2017-08-02,"W","Paradise Flats",1,"23.65",0.97,"3.88","17.92",1.53,16.81,0.56,3.3313503866746,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-07",2017-08-02,"W","Paradise Flats",1,"52.34",0.96,"7.92","38.08",2.17,35.57,1.21,3.40174304188923,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-08",2017-08-02,"W","Paradise Flats",1,"53.61",0.97,"6.06","42.67",1.77,40.83,0.8,1.95934361988734,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-09",2017-08-02,"W","Paradise Flats",1,"113.08",0.96,"10.83","89.57",2.33,81.49,1.37,1.68118787581298,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-10",2017-08-02,"W","Paradise Flats",1,"152.82",0.96,"12.21","136.69",2.78,127.95,1.82,1.42243063696757,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-11",2017-08-02,"W","Paradise Flats",1,"128.7",0.96,"12.41","102.52",2.61,96.24,1.65,1.714463840399,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1708-12",2017-08-02,"W","Paradise Flats",1,"96.77",0.95,"7.73","81.54",1.93,78.54,0.98,1.24777183600713,28.9,14.63,7.77,8.28,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-08-02"
"ABWC1707-14",2017-07-05,"W","Cabbage Top",2,"181.63",0.99,"14.37","151.89",2.84,146.36,1.85,1.26400655916917,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-15",2017-07-05,"W","Cabbage Top",2,"152.32",1,"16.19","123.13",2.78,119,1.78,1.49579831932773,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-16",2017-07-05,"W","Cabbage Top",2,"77.84",0.98,"9.47","63.6",2.11,60.12,1.13,1.87957418496341,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-17",2017-07-05,"W","Cabbage Top",2,"250",1.94,"32.56","203.7",4.51,190.6,2.57,1.34837355718783,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-18",2017-07-05,"W","Cabbage Top",2,"133.87",0.98,"9.99","114.85",2.44,111.09,1.46,1.31424970744441,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-19",2017-07-05,"W","Cabbage Top",2,"54.05",1.04,"5.25","45.13",1.66,43.19,0.62,1.43551748089836,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-20",2017-07-05,"W","Cabbage Top",2,"70.64",1.04,"7.97","57.59",1.81,55.76,0.77,1.38091822094692,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-21",2017-07-05,"W","Cabbage Top",2,"56.17",1.05,"7.32","45.82",2.04,43.76,0.99,2.26234003656307,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-22",2017-07-05,"W","Cabbage Top",2,"123.06",1.02,"11.88","100.36",2.58,96.54,1.56,1.61591050341827,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-23",2017-07-05,"W","Cabbage Top",2,"70.99",1.02,"7.42","57.49",1.98,55.74,0.96,1.72228202368138,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-24",2017-07-05,"W","Cabbage Top",2,"100.21",1.03,"8.19","82.55",2.05,80.43,1.02,1.26818351361432,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-25",2017-07-05,"W","Cabbage Top",2,"70.13",1,"7.46","56.61",2.03,54.44,1.03,1.89199118295371,31.3,23.4,5.94,7.97,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-01",2017-07-05,"W","Paradise Flats",1,"115.89",0.99,"18.1","90.85",3.02,86.6,2.03,2.34411085450347,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-02",2017-07-05,"W","Paradise Flats",1,"76.33",0.99,"6.52","68.43",1.94,66.07,0.95,1.43786892689572,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-03",2017-07-05,"W","Paradise Flats",1,"73.16",0.99,"12.27","52.67",2.39,49.7,1.4,2.8169014084507,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-04",2017-07-05,"W","Paradise Flats",1,"48.32",1.02,"5.88","39.91",1.69,38.46,0.67,1.74206968278731,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-05",2017-07-05,"W","Paradise Flats",1,"131.81",1.01,"10.66","120.23",2.63,116.55,1.62,1.38996138996139,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-06",2017-07-05,"W","Paradise Flats",1,"140.08",0.99,"13.73","109.6",2.85,104.49,1.86,1.7800746482917,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-07",2017-07-05,"W","Paradise Flats",1,"92.83",0.98,"8.11","77.66",2.06,74.15,1.08,1.45650708024275,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-08",2017-07-05,"W","Paradise Flats",1,"118.62",0.98,"12.74","95.33",2.58,91.67,1.6,1.74539107668812,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-09",2017-07-05,"W","Paradise Flats",1,"133.67",0.99,"15.97","103.45",3.63,99.16,2.64,2.66236385639371,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-10",2017-07-05,"W","Paradise Flats",1,"66.65",0.99,"8.53","52.07",2.27,49.2,1.28,2.60162601626016,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-11",2017-07-05,"W","Paradise Flats",1,"113.51",1,"8.64","93.76",2.4,90.2,1.4,1.55210643015521,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-12",2017-07-05,"W","Paradise Flats",1,"106.48",0.98,"13.16","83.95",2.6,79.35,1.62,2.04158790170132,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1707-13",2017-07-05,"W","Paradise Flats",1,"69.46",0.98,"7.37","57.52",1.97,55.06,0.99,1.79803850345078,31.3,16.48,7.65,8.18,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-07-05"
"ABWC1706-13",2017-06-01,"W","Cabbage Top",2,"30.89",0.96,"5.55","25.04",1.66,23.99,0.7,2.91788245102126,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-14",2017-06-01,"W","Cabbage Top",2,"45.4",0.96,"8.63","34.4",2.2,32.44,1.24,3.82244143033292,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-15",2017-06-01,"W","Cabbage Top",2,"19.26",0.98,"3.48","14.83",1.45,13.72,0.47,3.42565597667638,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-16",2017-06-01,"W","Cabbage Top",2,"22.02",1.01,"3.37","15.45",1.39,14.41,0.38,2.63705759888966,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-17",2017-06-01,"W","Cabbage Top",2,"58.54",0.99,"5.87","48.11",1.9,46.73,0.91,1.94735715814252,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-18",2017-06-01,"W","Cabbage Top",2,"91.87",1.02,"8.73","74.11",2.37,72.35,1.35,1.86592950932965,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-19",2017-06-01,"W","Cabbage Top",2,"55.72",1.01,"9.13","40.72",2.71,38.64,1.7,4.39958592132505,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-20",2017-06-01,"W","Cabbage Top",2,"46.14",0.98,"7.47","35.06",2.05,33.65,1.07,3.17979197622585,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-21",2017-06-01,"W","Cabbage Top",2,"54.68",0.99,"9.7","37.49",2.83,34.56,1.84,5.32407407407407,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-22",2017-06-01,"W","Cabbage Top",2,"102.34",1,"10.84","78.36",2.93,74.88,1.93,2.57745726495727,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-23",2017-06-01,"W","Cabbage Top",2,"78.03",1,"8.55","61.95",2.45,59.79,1.45,2.42515470814517,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-24",2017-06-01,"W","Cabbage Top",2,"118.11",1.01,"8.75","96.15",2.68,93.43,1.67,1.78743444289843,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-25",2017-06-01,"W","Cabbage Top",2,"119.59",1.02,"12.17","96.11",3.43,93.6,2.41,2.57478632478632,29.1,32.28,8,8.01,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-01",2017-06-01,"W","Paradise Flats",1,"95.1",0.97,"10.29","78.79",2.77,75.75,1.8,2.37623762376238,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-02",2017-06-01,"W","Paradise Flats",1,"69.58",0.98,"14.66","48.49",3.44,45.77,2.46,5.37469958488093,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-03",2017-06-01,"W","Paradise Flats",1,"83.81",0.98,"14.66","67.74",3.61,65.94,2.63,3.98847437063998,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-04",2017-06-01,"W","Paradise Flats",1,"52.29",0.99,"7.56","40.91",2.15,40.02,1.16,2.89855072463768,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-05",2017-06-01,"W","Paradise Flats",1,"41.1",0.97,"5.3","34.58",1.69,33.5,0.72,2.14925373134328,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-06",2017-06-01,"W","Paradise Flats",1,"134.91",1,"15.19","110.81",3.17,107.88,2.17,2.01149425287356,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-07",2017-06-01,"W","Paradise Flats",1,"74.55",0.97,"7.83","61.54",2.17,58.35,1.2,2.05655526992288,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-08",2017-06-01,"W","Paradise Flats",1,"107.84",0.98,"18.39","85.55",4.21,82.24,3.23,3.92752918287938,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-09",2017-06-01,"W","Paradise Flats",1,"124.71",0.97,"16.19","98.49",3.78,95.58,2.81,2.93994559531283,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
"ABWC1706-10",2017-06-01,"W","Paradise Flats",1,"93.53",0.97,"13.68","71.89",2.92,66.36,1.95,2.93851717902351,29.4,32.25,8.8,8.04,"West Section",2017,"2017","West Section.2017","Pre-closure","Pre-closure.West Section","West Section.2017.2017-06-01"
